Brand--CHERRYON TOP                    Description--SWEET WHITE          	 Size--750ml	 STD_QTY--1	 YTD--1
Brand--CHEXMIX                         Description--                     	 Size--PACK 	 STD_QTY--1	 YTD--56
Brand--CHI CHIS                        Description--APPLETINI            	 Size--1.75L	 STD_QTY--1	 YTD--2
Brand--CHILENSIS                       Description--PINOT NOIR           	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--CHIVAS                          Description--12 YEAR SCOTCH       	 Size--.375L	 STD_QTY--1	 YTD--5
Brand--CHIVAS                          Description--12 YEAR SCOTCH       	 Size--750ml	 STD_QTY--1	 YTD--78
Brand--CHIVAS                          Description--12 YEAR SCOTCH       	 Size--1.75L	 STD_QTY--1	 YTD--3
Brand--CHIVAS                          Description--12 YEAR SCOTCH       	 Size--.200L	 STD_QTY--1	 YTD--4
Brand--CHIVAS                          Description--ROYAL SALUTE 21 YRS  	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--CHIVAS                          Description--18YEARS              	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--CHOCO VINE                      Description--CHOCOLATE WINE       	 Size--750ml	 STD_QTY--1	 YTD--4
Brand--CHOCOLATE ROUGE                 Description--CHOCOLATE RED WINE   	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--CHRIS BROS                      Description--WHITE BRANDY         	 Size--.200L	 STD_QTY--1	 YTD--1
Brand--CHRIS BROS                      Description--WHITE BRANDY         	 Size--.375L	 STD_QTY--1	 YTD--0
Brand--CHRIS BROS                      Description--WHITE BRANDY         	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--CHRIS BROS                      Description--BRANDY DARK          	 Size--1.75L	 STD_QTY--1	 YTD--11
Brand--CHRIS BROS                      Description--BRANDY  DARK         	 Size--750ml	 STD_QTY--1	 YTD--8
Brand--CHRIS BROS                      Description--BRANDY  DARK         	 Size--.375L	 STD_QTY--1	 YTD--19
Brand--CHRIS BROS                      Description--BRANDY  DARK         	 Size--.200L	 STD_QTY--1	 YTD--38
Brand--CHRIS BROS                      Description--WHITE BRANDY         	 Size--1.75L	 STD_QTY--1	 YTD--2
Brand--CHURCH KEY                      Description--BOTTLE OPNER         	 Size--PACK 	 STD_QTY--1	 YTD--79
Brand--CINERATOR 91.1PF                Description--CIMNNAMON 91.1 PF    	 Size--750ml	 STD_QTY--1	 YTD--7
Brand--CIRCO                           Description--AMARETTO             	 Size--.200L	 STD_QTY--1	 YTD--6
Brand--CIROC                           Description--VODKA                	 Size--750ml	 STD_QTY--1	 YTD--28
Brand--CIROC                           Description--VODKA                	 Size--1.75L	 STD_QTY--1	 YTD--6
Brand--CIROC                           Description--VODKA                	 Size--.375L	 STD_QTY--1	 YTD--34
Brand--CIROC                           Description--VODKA                	 Size--50 ml	 STD_QTY--1	 YTD--62
Brand--CIROC                           Description--VODKA                	 Size--.200L	 STD_QTY--1	 YTD--27
Brand--CIROC                           Description--COCONUT              	 Size--750ml	 STD_QTY--1	 YTD--9
Brand--CIROC                           Description--RED BERRY            	 Size--.375L	 STD_QTY--1	 YTD--42
Brand--CIROC                           Description--RED BRRY             	 Size--750ml	 STD_QTY--1	 YTD--17
Brand--CIROC                           Description--COCONUT              	 Size--.375L	 STD_QTY--1	 YTD--15
Brand--CIROC                           Description--RED BERRY            	 Size--1.75L	 STD_QTY--1	 YTD--6
Brand--CIROC                           Description--RED BERRY            	 Size--50 ml	 STD_QTY--1	 YTD--54
Brand--CIROC                           Description--COCONUT              	 Size--50 ml	 STD_QTY--1	 YTD--0
Brand--CIROC                           Description--COCONUT              	 Size--1.75L	 STD_QTY--1	 YTD--4
Brand--CIROC                           Description--PEACH                	 Size--.375L	 STD_QTY--1	 YTD--42
Brand--CIROC                           Description--PEACH                	 Size--750ml	 STD_QTY--1	 YTD--33
Brand--CIROC                           Description--PEACH                	 Size--1.75L	 STD_QTY--1	 YTD--11
Brand--CIROC                           Description--PEACH                	 Size--50 ml	 STD_QTY--1	 YTD--85
Brand--CIROC                           Description--RED BERRY            	 Size--.200L	 STD_QTY--1	 YTD--36
Brand--CIROC                           Description--COCONUT              	 Size--.200L	 STD_QTY--1	 YTD--14
Brand--CIROC                           Description--VODKA                	 Size--1.0L 	 STD_QTY--1	 YTD--4
Brand--CIROC                           Description--RED BERRY            	 Size--1.0L 	 STD_QTY--1	 YTD--2
Brand--CIROC                           Description--PEACH                	 Size--1.0L 	 STD_QTY--1	 YTD--6
Brand--CIROC                           Description--PEACH                	 Size--.200L	 STD_QTY--1	 YTD--23
Brand--CIROC                           Description--COCONUT              	 Size--1.0L 	 STD_QTY--1	 YTD--1
Brand--CIROC                           Description--AMRETTO              	 Size--.375L	 STD_QTY--1	 YTD--6
Brand--CIROC                           Description--AMRETTO              	 Size--750ml	 STD_QTY--1	 YTD--15
Brand--CIROC                           Description--AMRETTO              	 Size--1.75L	 STD_QTY--1	 YTD--1
Brand--CIROC                           Description--AMARETTO             	 Size--50 ml	 STD_QTY--1	 YTD--18
Brand--CIROC                           Description--PINEAAPLE            	 Size--750ml	 STD_QTY--1	 YTD--34
Brand--CIROC                           Description--PINEAPPLE            	 Size--.375L	 STD_QTY--1	 YTD--87
Brand--CIROC                           Description--PINEAPPLE            	 Size--.200L	 STD_QTY--1	 YTD--16
Brand--CIROC                           Description--PINEAPPLE            	 Size--50 ml	 STD_QTY--1	 YTD--439
Brand--CIROC                           Description--PINEAPPLE            	 Size--1.75L	 STD_QTY--1	 YTD--8
Brand--CIROC                           Description--APPLE                	 Size--750ml	 STD_QTY--1	 YTD--44
Brand--CIROC                           Description--APPLE                	 Size--50 ml	 STD_QTY--1	 YTD--185
Brand--CIROC                           Description--APPLE                	 Size--1.75L	 STD_QTY--1	 YTD--2
Brand--CIROC                           Description--APPLE                	 Size--.375L	 STD_QTY--1	 YTD--32
Brand--CIROC                           Description--APPLE                	 Size--.200L	 STD_QTY--1	 YTD--8
Brand--CISCO                           Description--PEACH                	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--CISCO                           Description--BERRY                	 Size--750ml	 STD_QTY--1	 YTD--3
Brand--CISCO                           Description--STRAWBERRY           	 Size--750ml	 STD_QTY--1	 YTD--2
Brand--CK MONDAVI                      Description--PINOT GRIGIO         	 Size--1.5L 	 STD_QTY--1	 YTD--0
Brand--CK MONDAVI                      Description--CAB SAUV             	 Size--1.5L 	 STD_QTY--1	 YTD--0
Brand--CK MONDAVI                      Description--MERLOT               	 Size--1.5L 	 STD_QTY--1	 YTD--0
Brand--CK MONDAVI Z                    Description--CHARDONNAY           	 Size--1.5L 	 STD_QTY--1	 YTD--1
Brand--CLAN MACGREGOR                  Description--SCOTCH               	 Size--1.75L	 STD_QTY--1	 YTD--2
Brand--CLEAN SLATE                     Description--RIESLING             	 Size--750ml	 STD_QTY--1	 YTD--2
Brand--CLOS DU BOIS                    Description--RIESLING             	 Size--750ml	 STD_QTY--1	 YTD--1
Brand--CLOS DU BOIS                    Description--CHARDONNY            	 Size--750ml	 STD_QTY--1	 YTD--1
Brand--CLOS DU BOIS                    Description--PINOT NOIR           	 Size--750ml	 STD_QTY--1	 YTD--1
Brand--CLOS DU BOIS                    Description--CABERNET SAUVIGNON   	 Size--750ml	 STD_QTY--1	 YTD--1
Brand--CLYNELISH                       Description--HIGHLAND14 YR        	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--COCA COLA PRODUCT               Description--BOTTLE               	 Size--20 OZ	 STD_QTY--1	 YTD--2449
Brand--COCA COLA PRODUCT               Description--CAN                  	 Size--12 OZ	 STD_QTY--1	 YTD--1660
Brand--COCA COLA PRODUCT               Description--CLASSIC              	 Size--2 L  	 STD_QTY--1	 YTD--625
Brand--COCA COLA PRODUCT               Description--BOTTEL               	 Size--1.0L 	 STD_QTY--1	 YTD--796
Brand--COCA COLA PRODUCT               Description--BOTTLE               	 Size--10OZ 	 STD_QTY--1	 YTD--49
Brand--COCA COLA PRODUCT               Description--12 OZ BTL            	 Size--12 OZ	 STD_QTY--1	 YTD--0
Brand--COCKBURNS                       Description--FINE RUBY            	 Size--750ml	 STD_QTY--1	 YTD--2
Brand--COCKBURNS                       Description--FINE TAWNY           	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--COCONUT JACK                    Description--COCONUT RUM          	 Size--1.75L	 STD_QTY--1	 YTD--1
Brand--COCONUT JACK                    Description--COCONUT RUM          	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--COINTREAU                       Description--LIQUEUR              	 Size--.375L	 STD_QTY--1	 YTD--1
Brand--COINTREAU                       Description--ORANGE LIQUEUR       	 Size--50 ml	 STD_QTY--1	 YTD--0
Brand--COINTREAU                       Description--ORANG LIQUOR FRANC   	 Size--1.75L	 STD_QTY--1	 YTD--0
Brand--COINTREAU 80                    Description--LIQUEUR              	 Size--750ml	 STD_QTY--1	 YTD--3
Brand--COKE                            Description--CHERRY ZERO          	 Size--12 OZ	 STD_QTY--1	 YTD--0
Brand--COLT45                          Description--22OZ BOTTLE          	 Size--22OZ 	 STD_QTY--1	 YTD--253
Brand--COLUMBIA CREST                  Description--GR EST CHARD         	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--COLUMBIA CREST                  Description--CHARDONNY            	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--COLUMBIA CREST                  Description--CABERNET SAUVIGNON   	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--COLUMBIA CREST                  Description--MERLOT               	 Size--750ml	 STD_QTY--1	 YTD--3
Brand--COLUMBIA CREST                  Description--PINOT GRIGIO         	 Size--750ml	 STD_QTY--1	 YTD--3
Brand--COLUMBIA CREST                  Description--MERLOT               	 Size--1.5L 	 STD_QTY--1	 YTD--3
Brand--COLUMBIA CREST                  Description--CABERNET SAUVIGNON   	 Size--1.5L 	 STD_QTY--1	 YTD--0
Brand--COLUMBIA CREST                  Description--PINOT GRIGIO         	 Size--1.5L 	 STD_QTY--1	 YTD--0
Brand--COLUMBIA CREST ZZ               Description--GR EST P GRIGIO      	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--COLUMBIA WINERY                 Description--CABERNET SAUIGNON    	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--COLUMBIA WINERY                 Description--MERLOT               	 Size--750ml	 STD_QTY--1	 YTD--1
Brand--COLUMBIA WINERY                 Description--CHARDONNAY           	 Size--750ml	 STD_QTY--1	 YTD--3
Brand--COLUMBIA WINERY                 Description--RED BLAND            	 Size--750ml	 STD_QTY--1	 YTD--4
Brand--CONCANNON                       Description--MERLOT               	 Size--750ml	 STD_QTY--1	 YTD--81
Brand--CONCANNON                       Description--PINOT GRIGIO         	 Size--750ml	 STD_QTY--1	 YTD--5
Brand--CONEY ISLNAD                    Description--ROOTBEER             	 Size--12 OZ	 STD_QTY--6	 YTD--210
Brand--CONJURE                         Description--COGNAC               	 Size--750ml	 STD_QTY--1	 YTD--1
Brand--CONTI CONTINI                   Description--SANGIOVESE           	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--COOK'S                          Description--BRUT CHAMPAGNE       	 Size--750ml	 STD_QTY--1	 YTD--12
Brand--COOK'S                          Description--XDRY CHAMPAGNE       	 Size--750ml	 STD_QTY--1	 YTD--12
Brand--COOK'S                          Description--SPUMANTE             	 Size--750ml	 STD_QTY--1	 YTD--2
Brand--COOK'S                          Description--SWEET ROSE SPARKLING 	 Size--750ml	 STD_QTY--1	 YTD--10
Brand--COOK'S                          Description--MOSCATO              	 Size--750ml	 STD_QTY--1	 YTD--3
Brand--COOLER                          Description--STARFOAM COOLER      	 Size--PACK 	 STD_QTY--1	 YTD--5
Brand--COOLER                          Description--STARFOAM COOLER      	 Size--PACK 	 STD_QTY--1	 YTD--0
Brand--COOLY                           Description--BEER COOLY           	 Size--     	 STD_QTY--1	 YTD--0
Brand--COORS LIGHT                     Description--10 OZ CAN            	 Size--10OZ 	 STD_QTY--12	 YTD--21542
Brand--COORS LIGHT                     Description--CANS 18PK/12 OZ      	 Size--12 OZ	 STD_QTY--18	 YTD--10638
Brand--COORS LIGHT                     Description--22 OZ NR             	 Size--22 OZ	 STD_QTY--1	 YTD--406
Brand--COORS LIGHT                     Description--LIGHT L/N 40 OZ      	 Size--40 OZ	 STD_QTY--1	 YTD--337
Brand--COORS LIGHT                     Description--16 OZ CAN 18 PK      	 Size--16 OZ	 STD_QTY--18	 YTD--5237
Brand--COORS LIGHT                     Description--12 OZ CAN            	 Size--12 OZ	 STD_QTY--6	 YTD--29415
Brand--COORS LIGHT                     Description--8 OZ CANS            	 Size--8 OZ 	 STD_QTY--6	 YTD--1254
Brand--COORS LIGHT                     Description--7OZ BOTTLES          	 Size--7 OZ 	 STD_QTY--6	 YTD--695
Brand--COORS LIGHT                     Description--18 OZ BOTTLE         	 Size--18 oz	 STD_QTY--1	 YTD--2063
Brand--COORS LIGHT                     Description--16 OZ ALUMINM BTL    	 Size--16 OZ	 STD_QTY--9	 YTD--1575
Brand--COORS LIGHT                     Description--28,PK BTL 12OZ       	 Size--12 OZ	 STD_QTY--28	 YTD--0
Brand--COORS LIGHT                     Description--6,12 PK18PK BTL      	 Size--12 OZ	 STD_QTY--18	 YTD--9797
Brand--COORS LIGHT                     Description--24 OZ CAN            	 Size--24OZ 	 STD_QTY--1	 YTD--425
Brand--COORS LIGHTZ                    Description--0                    	 Size--12 OZ	 STD_QTY--6	 YTD--280
Brand--COORS LT SUMMER BREW            Description--10 OZ CAN            	 Size--10OZ 	 STD_QTY--12	 YTD--0
Brand--COORS NON ACOHOLIC              Description--NON-ALC BOTTLES      	 Size--12 OZ	 STD_QTY--6	 YTD--276
Brand--COORS ORGINAL                   Description--6 PK  BTL            	 Size--12 OZ	 STD_QTY--6	 YTD--1440
Brand--COORS ORGINAL                   Description--ORIGNAL 12CN 18PK    	 Size--12 OZ	 STD_QTY--18	 YTD--378
Brand--COORS ORIGNAL                   Description--30PK 6,12PK12 OZ CAN 	 Size--12 OZ	 STD_QTY--6	 YTD--194
Brand--COORS ORIGNAL                   Description--ORIGNAL              	 Size--24OZ 	 STD_QTY--1	 YTD--1268
Brand--COPA DI VINO                    Description--CHARDONNAY           	 Size--.187L	 STD_QTY--1	 YTD--3
Brand--COPA DI VINO                    Description--WHITE ZINFANDEL      	 Size--.187L	 STD_QTY--1	 YTD--0
Brand--COPA DI VINO                    Description--CABERNET SAUVIGNON   	 Size--.187L	 STD_QTY--1	 YTD--2
Brand--COPA DI VINO                    Description--PINOT GRIGIO         	 Size--.187L	 STD_QTY--1	 YTD--5
Brand--COPA DI VINO                    Description--MOSCATO              	 Size--.187L	 STD_QTY--1	 YTD--2
Brand--COPA DI VINO                    Description--RIESLING             	 Size--.187L	 STD_QTY--1	 YTD--10
Brand--COPA DI VINO                    Description--MERLOT               	 Size--.187L	 STD_QTY--1	 YTD--8
Brand--COPENHAGEN                      Description--LC (LONG CUT)        	 Size--PACK 	 STD_QTY--1	 YTD--83
Brand--COPENHAGEN                      Description--LC WINTERGREEN       	 Size--PACK 	 STD_QTY--1	 YTD--154
Brand--COPPER RIDGEZ                   Description--MERLOT               	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--COPPOLA                         Description--PINOT GRIGIO         	 Size--750ml	 STD_QTY--1	 YTD--2
Brand--CORBETT CANYON                  Description--MERLOT               	 Size--1.5L 	 STD_QTY--1	 YTD--0
Brand--CORBETT CANYON                  Description--PINOT GRIGIO         	 Size--1.5L 	 STD_QTY--1	 YTD--0
Brand--CORBETT CANYON                  Description--CABERNET SAUVIGNON   	 Size--1.5L 	 STD_QTY--1	 YTD--0
Brand--CORBETT CANYON                  Description--WHITE ZINF           	 Size--1.5L 	 STD_QTY--0	 YTD--0
Brand--CORBETT CANYON                  Description--CHARDONNY            	 Size--1.5L 	 STD_QTY--1	 YTD--0
Brand--CORE                            Description--WATER                	 Size--18 oz	 STD_QTY--1	 YTD--11
Brand--CORKSCREW                       Description--CORKSCREW            	 Size--PACK 	 STD_QTY--1	 YTD--12
Brand--CORN NUT                        Description--                     	 Size--     	 STD_QTY--1	 YTD--0
Brand--CORONA                          Description--EXTRA                	 Size--24 OZ	 STD_QTY--1	 YTD--370
Brand--CORONA                          Description--12 PK EXTRA L/N      	 Size--12 OZ	 STD_QTY--12	 YTD--3828
Brand--CORONA                          Description--LIGHT                	 Size--12 OZ	 STD_QTY--6	 YTD--2520
Brand--CORONA                          Description--6PK SIGNLE EXTRA     	 Size--12 OZ	 STD_QTY--6	 YTD--2085
Brand--CORONA                          Description--18PK 12OZ BTL        	 Size--12 OZ	 STD_QTY--18	 YTD--180
Brand--CORONA EXTRA CAN                Description--12 OZ CAN            	 Size--12 OZ	 STD_QTY--18	 YTD--144
Brand--CORONA FAMILIAR                 Description--32 OZ BTL            	 Size--32OZ 	 STD_QTY--1	 YTD--1
Brand--CORONET                         Description--VSQ BRANDY           	 Size--.200L	 STD_QTY--1	 YTD--15
Brand--CORONET                         Description--VSQ BRANDY           	 Size--750ml	 STD_QTY--1	 YTD--2
Brand--CORONET                         Description--VSQ BRANDY           	 Size--1.75L	 STD_QTY--1	 YTD--69
Brand--CORONET                         Description--VSQ BRANDY           	 Size--.375L	 STD_QTY--1	 YTD--6
Brand--CORONET                         Description--VSO BRANDY           	 Size--.100L	 STD_QTY--1	 YTD--0
Brand--CORONET                         Description--VSQ                  	 Size--50 ml	 STD_QTY--1	 YTD--3
Brand--CORONITA                        Description--EXTRA                	 Size--7 OZ 	 STD_QTY--6	 YTD--2238
Brand--CORRALEJO                       Description--TEQUILA REPOSADE     	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--COUNTYFAIR                      Description--BREAD                	 Size--PACK 	 STD_QTY--1	 YTD--0
Brand--COURVOISIER                     Description--COGNAC VS            	 Size--.375L	 STD_QTY--1	 YTD--31
Brand--COURVOISIER                     Description--COGNAC VS            	 Size--.200L	 STD_QTY--1	 YTD--64
Brand--COURVOISIER                     Description--COGNAC VS            	 Size--1.75L	 STD_QTY--1	 YTD--6
Brand--COURVOISIER                     Description--COGNAC VSOP          	 Size--750ml	 STD_QTY--1	 YTD--4
Brand--COURVOISIER                     Description--COGNAC VS            	 Size--750ml	 STD_QTY--1	 YTD--168
Brand--COURVOISIER                     Description--COGNAC VSOP          	 Size--200ml	 STD_QTY--1	 YTD--2
Brand--COURVOISIER                     Description--COGNAC VS            	 Size--.100L	 STD_QTY--1	 YTD--9
Brand--COURVOISIER                     Description--COGNAC               	 Size--50 ml	 STD_QTY--1	 YTD--8
Brand--COURVOISIER                     Description--COGNAC VSOP          	 Size--375ml	 STD_QTY--1	 YTD--7
Brand--COURVOISIER                     Description--COGNAC VS            	 Size--1.0L 	 STD_QTY--1	 YTD--57
Brand--COURVOISIER C                   Description--C                    	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--COURVOISIER C                   Description--C 50 ML              	 Size--50 ml	 STD_QTY--1	 YTD--15
Brand--COURVOISIER C                   Description--CONGNAC              	 Size--.375L	 STD_QTY--1	 YTD--0
Brand--COURVOISIER GOLD                Description--GOLD                 	 Size--750ml	 STD_QTY--1	 YTD--2
Brand--COURVOISIER GOLD                Description--GOLD                 	 Size--.375L	 STD_QTY--1	 YTD--4
Brand--COURVOISIER ROSE                Description--ROSE                 	 Size--750ml	 STD_QTY--1	 YTD--4
Brand--COURVOISIER ROSE                Description--ROSE                 	 Size--.375L	 STD_QTY--1	 YTD--8
Brand--COVE POINT                      Description--CHERRY WHITE         	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--COVE POINT                      Description--PINOT GRIS           	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--COVEY RUN                       Description--PINOT GRIGIO         	 Size--750ml	 STD_QTY--1	 YTD--2
Brand--COWBOYS                         Description--KOOZIES              	 Size--     	 STD_QTY--1	 YTD--3
Brand--CRAGGANMORE                     Description--12/14 YR             	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--CRANE LAKE                      Description--MERLOT               	 Size--750ml	 STD_QTY--1	 YTD--14
Brand--CRANE LAKE                      Description--PETITE SYRAH         	 Size--750ml	 STD_QTY--1	 YTD--61
Brand--CRANE LAKE                      Description--MALBEC               	 Size--750ml	 STD_QTY--1	 YTD--6
Brand--CRANE LAKE                      Description--CHARDONNAY           	 Size--750ml	 STD_QTY--1	 YTD--11
Brand--CRANE LAKE                      Description--WHITE ZINFANDEL      	 Size--750ml	 STD_QTY--1	 YTD--3
Brand--CRANE LAKE                      Description--MASCATO              	 Size--750ml	 STD_QTY--1	 YTD--5
Brand--CRANE LAKE                      Description--RIESLING             	 Size--750ml	 STD_QTY--1	 YTD--3
Brand--CREAMSICLE                      Description--ORANGENCREAM         	 Size--PACK 	 STD_QTY--1	 YTD--0
Brand--CREME DE LYSZ                   Description--CHARDONNAY           	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--CROWN ROYAL                     Description--SPECIAL RESERVE WHISK	 Size--1.75L	 STD_QTY--1	 YTD--0
Brand--CROWN ROYAL                     Description--WHISKEY              	 Size--1.75L	 STD_QTY--1	 YTD--130
Brand--CROWN ROYAL                     Description--WHISKEY              	 Size--50 ml	 STD_QTY--1	 YTD--3274
Brand--CROWN ROYAL                     Description--WHISKEY              	 Size--750ml	 STD_QTY--1	 YTD--86
Brand--CROWN ROYAL                     Description--WHISKEY              	 Size--.200L	 STD_QTY--1	 YTD--71
Brand--CROWN ROYAL                     Description--WHISKEY              	 Size--.375L	 STD_QTY--1	 YTD--179
Brand--CROWN ROYAL                     Description--RESERVE              	 Size--750ml	 STD_QTY--1	 YTD--1
Brand--CROWN ROYAL                     Description--XR EXTRA RARE        	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--CROWN ROYAL                     Description--BLACK                	 Size--750ml	 STD_QTY--1	 YTD--4
Brand--CROWN ROYAL                     Description--BLACK                	 Size--50 ml	 STD_QTY--1	 YTD--0
Brand--CROWN ROYAL                     Description--BLACK                	 Size--.375L	 STD_QTY--1	 YTD--7
Brand--CROWN ROYAL                     Description--BLACK                	 Size--1.75L	 STD_QTY--1	 YTD--7
Brand--CROWN ROYAL                     Description--BLACK                	 Size--.200L	 STD_QTY--1	 YTD--0
Brand--CROWN ROYAL                     Description--MAPLE FINISHED       	 Size--1.75L	 STD_QTY--1	 YTD--1
Brand--CROWN ROYAL                     Description--MAPLE FINISHED       	 Size--750ml	 STD_QTY--1	 YTD--4
Brand--CROWN ROYAL                     Description--MAPLE FINISHED       	 Size--.200L	 STD_QTY--1	 YTD--0
Brand--CROWN ROYAL                     Description--MAPLE FINISHED       	 Size--.375L	 STD_QTY--1	 YTD--1
Brand--CROWN ROYAL                     Description--MAPLE FINISHED       	 Size--50 ml	 STD_QTY--1	 YTD--89
Brand--CROWN ROYAL                     Description--XO                   	 Size--750ml	 STD_QTY--1	 YTD--4
Brand--CROWN ROYAL                     Description--APPLE                	 Size--1.0L 	 STD_QTY--1	 YTD--0
Brand--CROWN ROYAL                     Description--APPLE                	 Size--50 ml	 STD_QTY--1	 YTD--192
Brand--CROWN ROYAL                     Description--APPLE                	 Size--.375L	 STD_QTY--1	 YTD--69
Brand--CROWN ROYAL                     Description--APPLE                	 Size--750ml	 STD_QTY--1	 YTD--105
Brand--CROWN ROYAL                     Description--APPLE                	 Size--1.75L	 STD_QTY--1	 YTD--44
Brand--CROWN ROYAL                     Description--APPLE                	 Size--.200L	 STD_QTY--1	 YTD--30
Brand--CROWN ROYAL                     Description--RYE                  	 Size--50 ml	 STD_QTY--0	 YTD--0
Brand--CROWN ROYAL MONARCH 75TH ANNIVE Description--LIMITED EDITION      	 Size--750ml	 STD_QTY--1	 YTD--11
Brand--CRUSH                           Description--STRAWBERRY           	 Size--20 OZ	 STD_QTY--1	 YTD--39
Brand--CRUSH                           Description--ORANGE               	 Size--20 OZ	 STD_QTY--1	 YTD--109
Brand--CRUSH                           Description--GRAPE                	 Size--20 OZ	 STD_QTY--1	 YTD--60
Brand--CRUSH SMALL                     Description--ORANGE               	 Size--12 OZ	 STD_QTY--1	 YTD--0
Brand--CRUZAN                          Description--DARK RUM             	 Size--1.75L	 STD_QTY--1	 YTD--1
Brand--CRUZAN                          Description--VANILLA RUM          	 Size--750ml	 STD_QTY--1	 YTD--2
Brand--CRUZAN                          Description--BLACKCHERRY          	 Size--750ml	 STD_QTY--1	 YTD--7
Brand--CRUZAN                          Description--MANGO RUM            	 Size--750ml	 STD_QTY--1	 YTD--4
Brand--CRUZAN                          Description--COCONUT RUM          	 Size--750ml	 STD_QTY--1	 YTD--3
Brand--CRUZAN                          Description--BANANA RUM           	 Size--750ml	 STD_QTY--1	 YTD--4
Brand--CRUZAN                          Description--PINEAPPLE RUM        	 Size--750ml	 STD_QTY--1	 YTD--2
Brand--CRUZAN                          Description--COCONUT RUM          	 Size--50 ml	 STD_QTY--1	 YTD--70
Brand--CRUZAN                          Description--BLACK STRAP RUM      	 Size--750ml	 STD_QTY--1	 YTD--3
Brand--CRUZAN                          Description--GUAVA RUM            	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--CRUZAN                          Description--RASPBERRY RUM        	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--CRUZAN                          Description--RUM GOLD             	 Size--750ml	 STD_QTY--1	 YTD--2
Brand--CRUZAN                          Description--STRAWBERRY RUM       	 Size--750ml	 STD_QTY--1	 YTD--1
Brand--CRUZAN                          Description--PASSION FRIUT RUM    	 Size--750ml	 STD_QTY--1	 YTD--1
Brand--CRUZAN                          Description--BLACKCHERRY          	 Size--50 ml	 STD_QTY--1	 YTD--20
Brand--CRUZANZ                         Description--LIGHT RUM            	 Size--1.75L	 STD_QTY--1	 YTD--0
Brand--CRYSTAL HEAD                    Description--VODKA                	 Size--750ml	 STD_QTY--1	 YTD--11
Brand--CRYSTAL HEAD                    Description--MINI                 	 Size--50 ml	 STD_QTY--1	 YTD--5
Brand--CRYSTAL HEAD                    Description--VODKA                	 Size--1.75L	 STD_QTY--1	 YTD--0
Brand--CUP                             Description--4 CUP                	 Size--7 OZ 	 STD_QTY--1	 YTD--0
Brand--CUP                             Description--3 OZ CUP             	 Size--PACK 	 STD_QTY--1	 YTD--0
Brand--CUP                             Description--PLASTIC  CUP 9 OZ    	 Size--PACK 	 STD_QTY--3	 YTD--0
Brand--CUPCAKE                         Description--PINOT GRIGIO         	 Size--750ml	 STD_QTY--1	 YTD--13
Brand--CUPCAKE                         Description--CHARDONNAY           	 Size--750ml	 STD_QTY--1	 YTD--2
Brand--CUPCAKE                         Description--SAUVIGNON BLANC      	 Size--750ml	 STD_QTY--1	 YTD--9
Brand--CUPCAKE                         Description--CAB. SAUVI.          	 Size--750ml	 STD_QTY--1	 YTD--2
Brand--CUPCAKE                         Description--RED VELVET           	 Size--750ml	 STD_QTY--1	 YTD--27
Brand--CUPCAKE                         Description--MOSCATO D'ASTI       	 Size--750ml	 STD_QTY--1	 YTD--67
Brand--CUTTER                          Description--BOX CUTTER           	 Size--BOX  	 STD_QTY--0	 YTD--0
Brand--CUTTY SARK                      Description--SCOTCH               	 Size--1.75L	 STD_QTY--1	 YTD--4
Brand--CUTTY SARK                      Description--SCOTCH               	 Size--.375L	 STD_QTY--1	 YTD--0
Brand--CUTTY SARK                      Description--SCOTCH               	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--CUTTY SARK                      Description--SCOTCH               	 Size--50 ml	 STD_QTY--1	 YTD--0
Brand--DA VINCI                        Description--CHIANTI DOCG ITALIAN 	 Size--750ml	 STD_QTY--1	 YTD--5
Brand--DA VINCI                        Description--PINOT GRIGIO         	 Size--750ml	 STD_QTY--1	 YTD--3
Brand--DA VINCI RISERVA                Description--CHIANTI              	 Size--750ml	 STD_QTY--1	 YTD--0
Brand--DAILY'S                         Description--STRAWBRY MARG/DAQ MIX	 Size--1.0L 	 STD_QTY--1	 YTD--20
